"litters_per_year_n","Synurbic","adult_body_length_mm","altitude_breadth_m","lower_elevation_m","upper_elevation_m","litter_size_n","island_dwelling","disected_by_mountains","glaciation","det_inv","det_vend","det_vect","det_vfish","det_fruit","det_nect","det_seed","det_diet_breadth_n","adult_forearm_length_mm","X26.1_GR_Area_km2","X26.2_GR_MaxLat_dd","X26.3_GR_MinLat_dd","X26.4_GR_MidRangeLat_dd","X26.5_GR_MaxLong_dd","X26.6_GR_MinLong_dd","X26.7_GR_MidRangeLong_dd","X27.1_HuPopDen_Min_n.km2","X27.2_HuPopDen_Mean_n.km2","X27.3_HuPopDen_5p_n.km2","X27.4_HuPopDen_Change","X28.1_Precip_Mean_mm","X28.2_Temp_Mean_01degC","X30.1_AET_Mean_mm","X30.2_PET_Mean_mm","habitat_breadth_n","foraging_stratum","activity_cycle","biogeographical_realm","adult_mass_g","dphy_invertebrate","dphy_vertebrate","dphy_plant","trophic_level","virus","cites","vcites","zvirus","fam_EMBALLONURIDAE","fam_HIPPOSIDERIDAE","fam_MOLOSSIDAE","fam_MORMOOPIDAE","fam_NATALIDAE","fam_NYCTERIDAE","fam_PHYLLOSTOMIDAE","fam_PTEROPODIDAE","fam_RHINOLOPHIDAE","fam_VESPERTILIONIDAE","dum_virus","dum_zvirus"
NA,NA,NA,0,300,300,NA,NA,NA,NA,100,0,0,0,0,0,0,1,57.5,95.38,22.56,22.46,22.51,85.88,85.77,85.83,187,216.94,187,0.07,111,245.49,924.54,1340,NA,"A","1","Indomalayan",27.55,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
NA,NA,NA,1180,40,1220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.24,-8.76,-8.8,-8.78,125.4,125.36,125.38,84,84,84,0.18,155,247,-999,-999,1,"A","1","Australasian",10.91,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
1,NA,NA,NA,0,NA,0.99,NA,NA,NA,100,0,0,0,0,0,0,1,64.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"A","1","Afrotropical",25.99,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,0,0,0,0,1,45,1549.63,4.23,3.07,3.65,108.4,106.19,107.3,53,53,53,0.1,261,268,-999,-999,NA,"A","1","Indomalayan",13.65,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,0,0,0,0,1,43.5,1032184.17,31.4,23.88,27.64,119.29,99.71,109.5,9,223.68,66,0.06,117.52,145.58,987.38,1057.69,1,"A","1","Palearctic",12.39,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
NA,NA,NA,NA,NA,NA,0.98,0,"0","0",100,0,0,0,0,0,0,1,63.03,123994.44,10.25,6.54,8.4,10.07,-13.65,-1.79,3,66.4,18,0.07,182.55,257.93,1035.41,1557.86,2,"A","1","Afrotropical",35.84,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
NA,NA,NA,1492,200,1692,0.98,0,"1","0",100,0,0,0,0,0,0,1,41.99,1278790.8,34.77,7.8,21.28,125.2,72.85,99.02,0,172.03,4,0.08,131.15,129.96,987.58,1137.55,2,"A","1","Indomalayan",6.18,100,0,0,"3",20,6,3,2,"0","0","0","0","0","0","0","0","1","0",1,1
NA,NA,NA,1300,200,1500,NA,1,"0","0",100,0,0,0,0,0,0,1,51,391836.76,18.65,-18.16,0.24,146.14,113.06,129.6,0,140.79,0,0.12,208.4,236.47,1415.02,1734.92,2,"A","1","Australasian, Indomalayan",10.91,100,0,0,"3",0,3,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
NA,NA,NA,NA,NA,NA,1,0,"1","0",100,0,0,0,0,0,0,1,39.02,459599.24,30.75,9.95,20.35,119.25,76.23,97.74,1,284.98,11,0.08,101.35,198.87,924.58,1349.44,NA,"A","1",NA,7.617,100,0,0,"3",254,18,4,10,"0","0","0","0","0","0","0","0","1","0",1,1
NA,NA,NA,NA,NA,NA,NA,0,"1","0",100,0,0,0,0,0,0,1,60.99,323465.19,31.07,24.5,27.79,110.2,102.21,106.2,56,208.68,88,0.06,108.96,144.47,989.59,1042.26,2,"A","1","Indomalayan, Palearctic",32.62,100,0,0,"3",15,1,0,1,"0","0","0","0","0","0","0","0","1","0",1,1
NA,NA,NA,NA,NA,NA,NA,0,"1","0",100,0,0,0,0,0,0,1,44,46677.33,9.14,2.42,5.78,104.54,98.78,101.66,7,122.18,8,0.08,189.82,253.19,1624.11,1810.26,2,"A","1","Indomalayan",8.54,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
1,NA,NA,NA,NA,NA,0.99,NA,NA,NA,100,0,0,0,0,0,0,1,48.99,599516.17,22.36,6.37,14.36,96.66,72.73,84.69,22,372.79,70,0.07,117.75,258.78,925.29,1598.72,NA,"A","1",NA,12.25,100,0,0,"3",14,2,0,2,"0","0","0","0","0","0","0","0","1","0",1,1
1,NA,58,1360,0,1360,1,0,"1","0",100,0,0,0,0,0,0,1,47.5,2321112.24,47.59,27.2,37.39,61,-9.4,25.79,2,111.76,11,0.02,57.64,109.11,493.24,886.49,4,"A","1","Palearctic",8.725,100,0,0,"3",71,10,0,2,"0","0","0","0","0","0","0","0","1","0",1,1
NA,NA,NA,2050,0,2050,NA,1,"1","0",100,0,0,0,0,0,0,1,56,440225.16,2.22,-10.43,-4.1,152.97,118.75,135.86,1,48.95,2,0.09,260.02,223.08,1704.78,1755.65,2,"A","1","Australasian",14.3,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
1,"1",69,3000,0,3000,0.99,0,"1","0",100,0,0,0,0,0,0,1,63.68,6797743.37,53.47,23.49,38.48,142.07,-9.49,66.28,0,161.37,6,0.07,59.9,108.69,510.66,954.79,5,"A","1","Palearctic",22.875,100,0,0,"3",421,139,26,10,"0","0","0","0","0","0","0","0","1","0",1,1
NA,NA,NA,NA,NA,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24880.25,25.19,21.96,23.58,121.58,120.14,120.86,70,737.05,70,0.03,160.08,164.56,-999,-999,2,"A","1","Indomalayan",34.07,100,0,0,"3",0,2,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
1,NA,NA,NA,0,NA,0.99,0,"1","0",100,0,0,0,0,0,0,1,53.5,11664438.1,18.63,-29.7,-5.53,44.06,-16.81,13.62,0,32.82,1,0.13,86.95,235.97,883.56,1537.53,3,"A","1","Afrotropical",13.09,100,0,0,"3",5,0,0,0,"0","0","0","0","0","0","0","0","1","0",1,0
NA,NA,NA,NA,1400,NA,0.99,0,"1","0",100,0,0,0,0,0,0,1,46.5,116184.31,12.7,7.16,9.93,-8.3,-15.8,-12.05,3,31,8,0.07,187.1,253.96,1052.6,1481.43,2,"A","1","Afrotropical",12.195,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
1,NA,NA,NA,0,NA,0.99,NA,NA,NA,100,0,0,0,0,0,0,1,64.35,4302227.38,7.22,-25.92,-9.34,42.95,24.04,33.49,0,40.66,2,0.15,76.19,222.01,889.15,1504.27,3,"A","1","Afrotropical",25.99,100,0,0,"3",6,3,2,0,"0","0","0","0","0","0","0","0","1","0",1,0
NA,NA,60.86,770,1750,2520,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.08,5351.09,-2.04,-2.72,-2.38,29.86,28.87,29.36,139,239.32,139,-0.05,106.5,178.16,1250,1513.49,1,"A","1","Afrotropical",24.72,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202441.4,8.56,4.85,6.71,13.49,-9.88,1.8,5,53.43,6,0.11,145.65,244.07,1135.29,1513.67,2,"A","1","Afrotropical",14.8,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
1,"1",39.995,2000,0,2000,1,0,"1","0",100,0,0,0,0,0,0,1,37.49,4202573.83,53.21,10.16,31.68,79.43,-10.47,34.47,0,107.18,10,0.04,51.75,96.32,466.96,859.98,5,"A","1","Afrotropical, Palearctic",4.585,100,0,0,"3",70,35,5,2,"0","0","0","0","0","0","0","0","1","0",1,1
NA,NA,NA,1300,200,1500,NA,NA,NA,NA,100,0,0,0,0,0,0,1,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"A","1",NA,10.91,100,0,0,"3",0,1,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
1,NA,NA,2250,0,2250,1,1,"0","0",100,0,0,0,0,0,0,1,53.5,119027.88,17.1,5.55,11.32,126.6,120.86,123.73,33,184.68,49,0.1,179.22,241.55,1515.64,1726.7,1,"A","1","Indomalayan",13.65,100,0,0,"3",0,3,1,0,"0","0","0","0","0","0","0","0","1","0",0,0
NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,100,0,0,0,0,0,0,1,63.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"A","1",NA,35.84,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
NA,NA,NA,NA,NA,NA,1,0,"0","0",100,0,0,0,0,0,0,1,43.74,70406.34,2.6,-10.37,-3.88,132.74,104.31,118.53,5,87.8,5,0.07,212.21,243.55,-999,-999,NA,"A","1","Australasian",6.26,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
NA,"0",NA,2000,0,2000,0.99,0,"1","0",100,0,0,0,0,0,0,1,41.99,12933273.28,17.87,-30.41,-6.27,43.22,-16.82,13.2,0,38.56,1,0.14,105.04,239.5,1025.12,1544.59,4,"A","1","Afrotropical",9.39,100,0,0,"3",27,2,0,0,"0","0","0","0","0","0","0","0","1","0",1,0
NA,NA,NA,2338,0,2338,1,0,"1","0",100,0,0,0,0,0,0,1,40,3486146.34,36.63,-0.44,18.09,102.93,64.84,83.88,1,284.24,14,0.1,104.9,216.1,826.49,1384.63,2,"A","1","Indomalayan",5.46,100,0,0,"3",50,4,1,2,"0","0","0","0","0","0","0","0","1","0",1,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
NA,NA,NA,1800,0,1800,1,1,"1","0",100,0,0,0,0,0,0,1,50.49,1830416.86,27.59,-8.78,9.4,119.34,87.16,103.25,1,167.25,4,0.13,231.82,240.74,1530.41,1668.76,1,"A","1","Indomalayan",15.16,100,0,0,"3",2,0,0,0,"0","0","0","0","0","0","0","0","1","0",1,0
NA,NA,NA,850,250,1100,NA,1,"1","0",100,0,0,0,0,0,0,1,38,240685.23,18.65,5.55,12.1,126.6,117.17,121.88,19,225.84,30,0.11,200.83,242.11,1471.66,1734.15,3,"A","1","Indomalayan",6.06,100,0,0,"3",0,1,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,100,0,0,0,0,0,0,1,63.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"A","1",NA,35.84,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
NA,NA,NA,480,1500,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Indomalayan, Palearctic",NA,NA,NA,NA,NA,0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
NA,NA,NA,1231,0,1231,NA,0,"1","0",100,0,0,0,0,0,0,1,60.99,883933.76,29.45,12.57,21.01,112.41,93.02,102.71,1,71.36,2,0.07,139.17,193.41,1084.44,1426.51,2,"A","1","Indomalayan",19.33,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
NA,NA,NA,NA,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,"A","1","Afrotropical",22.3,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
NA,NA,NA,1200,0,1200,NA,0,"1","0",100,0,0,0,0,0,0,1,41.49,974834.21,22.25,1.26,11.75,107.06,97.36,102.21,3,132,10,0.09,155.86,238.68,1187.06,1555.76,3,"A","1","Indomalayan",6.73,100,0,0,"3",3,2,2,0,"0","0","0","0","0","0","0","0","1","0",1,0
NA,NA,NA,800,0,800,NA,0,"1","0",100,0,0,0,0,0,0,1,45.5,704109.29,22.43,5.08,13.75,108.05,98.3,103.17,2,79.96,8,0.1,144.33,236.27,1128.26,1506.45,4,"A","1","Indomalayan",5.02,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
1,NA,NA,1600,0,1600,1,0,"1","0",100,0,0,0,0,0,0,1,47.21,700183.75,-2.55,-37.84,-20.2,153.63,140.73,147.18,0,16.42,0,0.1,134.82,196.67,981.29,1450.91,3,"A","1","Australasian",8.65,100,0,0,"3",5,1,0,0,"0","0","0","0","0","0","0","0","1","0",1,0
1,NA,64,2000,0,2000,2,0,"1","0",100,0,0,0,0,0,0,1,48.5,2078525.97,47.89,28.21,38.05,52.72,-9.49,21.61,1,133.41,10,0.04,47.24,123.7,451.06,961.77,2,"A","1","Indomalayan, Palearctic",14.03,100,0,0,"3",9,6,0,1,"0","0","0","0","0","0","0","0","1","0",1,1
1,"0",NA,NA,0,NA,0.995,0,"1","0",100,0,0,0,0,0,0,1,49.5,213936.79,-28.03,-34.83,-31.43,28.86,16.45,22.66,0,46.67,1,0.09,29.75,159.55,445.36,1108.92,2,"A","1","Afrotropical",16.5,100,0,0,"3",3,10,0,0,"0","0","0","0","0","0","0","0","1","0",1,0
NA,NA,NA,600,0,600,NA,1,"1","0",100,0,0,0,0,0,0,1,41.49,304227.1,4.54,-8.84,-2.14,126.92,105.2,116.06,17,374.65,19,0.06,215.32,228.05,1570.66,1762.3,2,"A","1","Australasian, Indomalayan",9.8,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
NA,NA,NA,1000,0,1000,NA,1,"1","0",100,0,0,0,0,0,0,1,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"A","1","Indomalayan",9.5,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
NA,NA,NA,NA,0,NA,NA,NA,NA,NA,100,0,0,0,0,0,0,1,NA,15704451.72,37.34,-34.83,1.25,51.41,-4.17,23.62,0,32.02,0,0.13,54.43,218.35,616.52,1425.1,4,"A","1","Afrotropical",15.66,100,0,0,"3",16,7,1,2,"0","0","0","0","0","0","0","0","1","0",1,1
NA,NA,NA,NA,NA,NA,NA,0,"1","0",100,0,0,0,0,0,0,1,43,833679.42,22.63,3.4,13.01,105.61,95.77,100.69,3,103.1,9,0.07,162.03,244.96,1183.34,1623.94,1,"A","1","Indomalayan",7.07,100,0,0,"3",21,0,0,1,"0","0","0","0","0","0","0","0","1","0",1,1
NA,NA,NA,NA,NA,NA,1,0,"1","0",100,0,0,0,0,0,0,1,54,267165.44,22.69,15.53,19.11,105.77,98.84,102.31,5,95.21,12,0.1,125.4,214.98,1057.14,1365.82,2,"A","1","Indomalayan",8.17,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
NA,NA,NA,2467,610,3077,NA,0,"1","0",100,0,0,0,0,0,0,1,52,3427752.3,34.04,12.12,23.08,120.39,77.69,99.04,1,213.76,5,0.07,132.63,162.99,1013.68,1220.18,2,"A","1","Indomalayan",11.55,100,0,0,"3",42,0,0,4,"0","0","0","0","0","0","0","0","1","0",1,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15474.94,20.16,3.75,11.95,102.69,100.94,101.82,12,49.28,12,0.11,159.36,225.8,1338.79,1570.07,1,"A","1","Indomalayan",7.7,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
NA,NA,NA,1500,0,1500,NA,1,"1","0",100,0,0,0,0,0,0,1,48.5,134974.23,6.21,-7.24,-0.51,119.26,110.36,114.81,1,97.24,3,0.18,273.12,245.12,1689,1737.91,2,"A","1","Indomalayan",16.92,100,0,0,"3",14,0,0,0,"0","0","0","0","0","0","0","0","1","0",1,0
NA,NA,NA,NA,0,NA,1.96,0,"1","0",100,0,0,0,0,0,0,1,47.5,6947234.73,10.84,-34.08,-11.62,40.84,7.23,24.03,0,24.2,0,0.16,67.52,209.29,750.88,1421.61,2,"A","1","Afrotropical",8.94,100,0,0,"3",3,1,0,0,"0","0","0","0","0","0","0","0","1","0",1,0
1,NA,NA,NA,0,NA,0.99,NA,NA,NA,100,0,0,0,0,0,0,1,64.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"A","1","Afrotropical",25.99,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
1,NA,NA,NA,NA,NA,0.99,1,"1","0",100,0,0,0,0,0,0,1,45.28,1443792.75,22.52,-8.78,6.87,114.6,95.18,104.89,3,190.33,12,0.1,181.68,242.74,1355.97,1632.79,NA,"A","1",NA,7.92,100,0,0,"3",3,0,0,0,"0","0","0","0","0","0","0","0","1","0",1,0
NA,NA,NA,350,0,350,NA,NA,NA,NA,100,0,0,0,0,0,0,1,NA,224259.96,18.65,5.55,12.1,126.6,119.74,123.17,19,228.54,32,0.1,204.58,240.16,1470.06,1728,2,"A","1","Indomalayan",30,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
NA,NA,NA,1000,1666,2666,0.98,0,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,56,27684.67,1.37,-1.21,0.08,30.57,29.27,29.92,51,111.61,51,0.17,107.55,199.55,1378.38,1538.22,2,"A","1","Afrotropical",30.69,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.78,-11.24,-11.31,-11.28,24.38,24.31,24.34,9,9,9,0.28,111,210,953,1404,1,"A","1","Afrotropical",22,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
NA,NA,NA,1300,200,1500,NA,NA,NA,NA,100,0,0,0,0,0,0,1,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"A","1",NA,10.91,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
NA,NA,NA,1500,0,1500,NA,1,"1","0",100,0,0,0,0,0,0,1,45.99,868927.45,7.03,-4.18,1.42,119.26,100.12,109.69,1,57.94,3,0.16,251.47,246.27,1681.26,1726.82,2,"A","1","Indomalayan",8.74,100,0,0,"3",0,1,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
NA,NA,NA,NA,NA,NA,NA,0,"1","0",100,0,0,0,0,0,0,1,44.49,662383.5,23.45,11.94,17.69,107.53,95.89,101.71,5,69.8,9,0.08,141.34,239.25,1109.91,1564.68,2,"A","1","Indomalayan",8.34,100,0,0,"3",15,2,2,1,"0","0","0","0","0","0","0","0","1","0",1,1
NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13590.38,23.16,20.48,21.82,95.33,87.57,91.45,123,929.25,123,0.08,94.3,263.82,953.51,1372.8,1,"A","1","Indomalayan, Palearctic",5.46,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,"A","1","Indomalayan",7.36,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
NA,NA,NA,NA,NA,NA,NA,0,"0","0",100,0,0,0,0,0,0,1,52.5,144051.43,1.25,-4.12,-1.43,14.79,11.4,13.1,1,3.57,1,0.07,154.38,241.04,1239.21,1472.16,2,"A","1","Afrotropical",21.23,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
NA,NA,NA,NA,0,NA,0.99,NA,NA,NA,100,0,0,0,0,0,0,1,44.49,2950797.63,10.61,-31.12,-10.25,41,-8.8,16.09,1,56.75,3,0.14,87.44,225.72,963.22,1489.16,2,"A","1","Afrotropical",8.13,100,0,0,"3",53,2,0,1,"0","0","0","0","0","0","0","0","1","0",1,1
1,NA,NA,2269,500,2769,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2366278.14,33.93,18.94,26.44,120.49,76.92,98.7,1,273.96,9,0.07,127.05,150.11,990.55,1121.64,2,"A","1","Indomalayan",10.255,100,0,0,"3",349,43,27,5,"0","0","0","0","0","0","0","0","1","0",1,1
1,NA,51,2215,0,2215,1,0,"1","0",100,0,0,0,0,0,0,1,44.49,2904720.18,46.58,-28.08,9.24,74.66,-7.13,33.76,1,77.22,5,0.12,44.75,160.52,507.11,1244.55,5,"A","1","Afrotropical, Indomalayan, Palearctic",11.145,100,0,0,"3",49,4,2,2,"0","0","0","0","0","0","0","0","1","0",1,1
NA,NA,NA,NA,NA,NA,NA,0,"1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,149108.19,41.43,35.34,38.39,72.08,62.72,67.4,5,93.57,10,0.16,19.81,116.04,269.33,967.66,5,"A","1","Palearctic",15.05,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
NA,NA,NA,NA,NA,1231,NA,NA,NA,NA,100,0,0,0,0,0,0,1,33.5,368631.78,28.18,22.83,25.51,98.36,85,91.68,1,176.56,2,0.08,186.35,172.2,1064.52,1261.81,2,"A","1","Indomalayan",5.86,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
NA,NA,NA,1000,0,1000,NA,1,"0","0",100,0,0,0,0,0,0,1,54.99,225646.9,18.65,5.55,12.1,126.6,119.74,123.17,19,231.88,32,0.1,200.86,240.35,1470.69,1729.38,2,"A","1","Indomalayan",24.25,100,0,0,"3",0,1,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
1,NA,NA,NA,0,NA,0.99,0,"1","0",100,0,0,0,0,0,0,1,41.99,2562195.54,-5.35,-34.21,-19.78,40.84,22.52,31.68,1,36.31,3,0.16,77.83,215.89,867.02,1439.31,3,"A","1","Afrotropical",6.3,100,0,0,"3",0,2,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
NA,NA,NA,1231,0,1231,NA,NA,NA,NA,100,0,0,0,0,0,0,1,60.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"A","1",NA,19.33,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
NA,NA,NA,700,400,1100,NA,0,"1","0",100,0,0,0,0,0,0,1,48.5,571234.4,22.61,5.93,14.27,106.4,97.06,101.73,5,102.53,9,0.09,139.07,228.32,1095.3,1478.89,2,"A","1","Indomalayan, Palearctic",8.26,100,0,0,"3",16,2,0,1,"0","0","0","0","0","0","0","0","1","0",1,1
NA,NA,NA,NA,NA,NA,1,0,"1","0",100,0,0,0,0,0,0,1,49.62,486496.76,15.94,-8.96,3.49,123.56,97.05,110.31,3,300.57,9,0.1,195.82,251.74,1393.64,1727.89,2,"A","1","Indomalayan",12.1,100,0,0,"3",5,3,2,0,"0","0","0","0","0","0","0","0","1","0",1,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,0,0,0,0,1,48.99,1569.81,-3.77,-4.17,-3.97,14.68,14.24,14.46,2,11.24,2,0.04,129.5,240.49,1122.25,1450.5,1,"A","1","Afrotropical",17.41,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
2,NA,NA,1710,290,2000,0.99,0,"1","0",100,0,0,0,0,0,0,1,52.17,5563218.26,33.18,-10.32,11.43,123.16,77.55,100.35,1,211.49,8,0.08,150.25,191.86,1133.43,1336.57,3,"A","1","Indomalayan, Palearctic",13.7,100,0,0,"3",298,29,18,7,"0","0","0","0","0","0","0","0","1","0",1,1
NA,NA,NA,NA,0,NA,0.98,0,"0","0",100,0,0,0,0,0,0,1,51.5,2901061.64,10.59,-5.06,2.76,31.93,-14.49,8.71,0,51.66,1,0.12,153.64,244.74,1361.21,1561.65,2,"A","1","Afrotropical",18.62,100,0,0,"3",14,1,0,2,"0","0","0","0","0","0","0","0","1","0",1,1
NA,NA,NA,NA,NA,NA,NA,1,"1","0",100,0,0,0,0,0,0,1,45.74,326282.65,18.65,-7.97,5.34,145.32,100.18,122.75,1,173.21,5,0.11,247.96,226.12,1556.3,1713.29,NA,"A","1",NA,8.98,100,0,0,"3",1,1,0,0,"0","0","0","0","0","0","0","0","1","0",1,0
NA,NA,NA,800,0,800,0.99,0,"1","0",NA,NA,NA,NA,NA,NA,NA,NA,59.08,285940.98,19.13,5.91,12.52,81.7,72.85,77.27,94,370.24,128,0.06,121.02,257.44,965.54,1617.7,2,"A","1","Indomalayan",31.925,100,0,0,"3",0,1,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
NA,NA,NA,600,0,600,NA,1,"0","0",100,0,0,0,0,0,0,1,39.5,4533.32,13.57,11.47,12.52,94.3,92.52,93.41,41,50.77,41,0.21,215,268,-999,-999,2,"A","1","Indomalayan",9.4,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
NA,NA,NA,1000,0,1000,NA,1,"1","0",100,0,0,0,0,0,0,1,44,988154.55,22.38,-7.98,7.2,124.98,100.04,112.51,1,94.57,4,0.15,223.55,242.31,1500.77,1636.19,3,"A","1","Indomalayan",9.5,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
NA,NA,NA,NA,NA,NA,NA,1,"0","0",100,0,0,0,0,0,0,1,49.5,54571.58,-6.55,-9.26,-7.9,126.67,107.11,116.89,29,651.34,39,0.05,181.58,241.43,1333.53,1575.59,2,"A","1","Indomalayan",17.43,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
1,NA,NA,1241,457,1698,0.99,NA,NA,NA,100,0,0,0,0,0,0,1,64.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"A","1","Afrotropical",25.99,100,0,0,"3",0,0,0,0,"0","0","0","0","0","0","0","0","1","0",0,0
