"litters_per_year_n","Synurbic","adult_body_length_mm","altitude_breadth_m","lower_elevation_m","upper_elevation_m","litter_size_n","island_dwelling","disected_by_mountains","glaciation","det_inv","det_vend","det_vect","det_vfish","det_fruit","det_nect","det_diet_breadth_n","adult_forearm_length_mm","X26.1_GR_Area_km2","X26.2_GR_MaxLat_dd","X26.3_GR_MinLat_dd","X26.4_GR_MidRangeLat_dd","X26.5_GR_MaxLong_dd","X26.6_GR_MinLong_dd","X26.7_GR_MidRangeLong_dd","X27.1_HuPopDen_Min_n.km2","X27.2_HuPopDen_Mean_n.km2","X27.3_HuPopDen_5p_n.km2","X27.4_HuPopDen_Change","X28.1_Precip_Mean_mm","X28.2_Temp_Mean_01degC","X30.1_AET_Mean_mm","X30.2_PET_Mean_mm","habitat_breadth_n","foraging_stratum","activity_cycle","biogeographical_realm","adult_mass_g","dphy_invertebrate","dphy_vertebrate","dphy_plant","trophic_level","virus","cites","vcites","zvirus","fam_EMBALLONURIDAE","fam_HIPPOSIDERIDAE","fam_MOLOSSIDAE","fam_PHYLLOSTOMIDAE","fam_PTEROPODIDAE","fam_VESPERTILIONIDAE","dum_virus","dum_zvirus"
NA,"1",60,NA,0,NA,0.98,0,"0","0",100,0,0,0,0,0,1,28,6842919.59,9.85,-18.64,-4.39,40.84,-13.17,13.83,0,44.03,1,0.13,124.06,237.87,1186.22,1552.98,1,"A","1","Afrotropical",8.89,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
NA,"0",NA,28,0,28,NA,1,"0","0",100,0,0,0,0,0,1,41,1837.63,-20.67,-21.65,-21.16,168.12,167,167.56,10,10,10,0.11,-999,-999,-999,-999,NA,"A","1","Australasian",10.46,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0","0","0","0","0","1",0,0
NA,"0",NA,NA,0,NA,NA,0,"0","0",100,0,0,0,0,0,1,38.99,701738.61,3.51,-1.72,0.89,28.05,14.08,21.07,0,8.29,1,0.12,153.37,248.39,1508.16,1588.51,1,"A","1","Afrotropical",9.05,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
NA,"0",NA,NA,0,NA,NA,0,"0","0",100,0,0,0,0,0,1,40.5,3176921.13,4.17,-10.15,-2.99,38.65,9.9,24.27,0,34.7,1,0.14,120.04,231.14,1181.3,1527.68,2,"A","1","Afrotropical",9.3,100,0,0,"3",3,0,0,1,"0","0","0","0","0","1",1,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0","0","0","0","0","1",0,0
NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135394.2,4.75,-0.29,2.22,17.38,12.46,14.92,0,3.23,1,0.03,140,242.2,1397.73,1496.73,1,"A","1","Afrotropical",6.4,100,0,0,"3",0,1,0,0,"0","0","0","0","0","1",0,0
NA,"0",NA,NA,NA,NA,NA,0,"0","0",100,0,0,0,0,0,1,38,284430.95,7.36,2.87,5.12,18.58,11.91,15.25,1,8,3,0.1,129.53,241.95,1179.46,1500.5,1,"A","1","Afrotropical",8.41,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
NA,"0",NA,NA,NA,NA,NA,0,"1","0",NA,NA,NA,NA,NA,NA,NA,NA,292110.54,2.79,-2.24,0.27,35.55,26.82,31.19,1,65.59,2,0.16,118.09,223.94,1361.41,1596.03,1,"A","1","Afrotropical",5.49,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,0,0,0,1,40.5,70.18,-2.16,-2.25,-2.21,40.16,40.08,40.12,5,5,5,0.25,66,272,887,1761,NA,"A","1","Afrotropical",7.17,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,599.87,-11.6,-11.85,-11.73,20.94,20.68,20.81,2,2,2,1,104,224,882,1341,1,"A","1","Afrotropical",11.1,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
1,"1",58,2260,0,2260,2,0,"1","1",100,0,0,0,0,0,1,38.49,3884782.92,60.57,27.99,44.28,49.43,-17.33,16.05,3,129.06,16,0.00949499719783702,57.71,84.24,498.71,630.2,4,"A","1","Palearctic",10,100,0,0,"3",10,24,2,2,"0","0","0","0","0","1",1,1
1,"1",NA,NA,0,NA,1.06,0,"1","0",100,0,0,0,0,0,1,43.54,9810939.42,14.33,-30.74,-8.2,41.4,-16.94,12.23,0,36.23,1,0.14,106.66,236.76,1037.93,1531.22,2,"A","1","Afrotropical",11.25,100,0,0,"3",1,0,0,0,"0","0","0","0","0","1",1,0
NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0","0","0","0","0","1",0,0
2,"0",NA,NA,NA,NA,1,NA,NA,NA,100,0,0,0,0,0,1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"A","1",NA,4.445,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,0,0,0,1,32.49,665.21,-6.63,-6.89,-6.76,106.89,106.63,106.76,1057,1057,1057,0.13,345,229,1653,1922,1,"A","1","Indomalayan",5.37,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
2,"0",NA,NA,NA,NA,1,1,"1","0",100,0,0,0,0,0,1,29,1547134.18,22.07,-5.94,8.06,127.9,95.18,111.54,1,82.72,5,0.12,217.01,247.94,1502.1,1713.66,1,"A","1",NA,4.445,100,0,0,"3",0,1,0,0,"0","0","0","0","0","1",0,0
NA,"0",NA,2600,0,2600,1,1,"1","0",100,0,0,0,0,0,1,NA,1208567.75,9.33,-10.7,-0.68,152.35,98.8,125.57,1,150.76,3,0.13,252.85,238.15,1652.5,1718.76,2,"A","1","Australasian, Indomalayan",10.91,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,0,0,0,1,NA,347309.18,4.85,-16.1,-5.62,40.16,6.47,23.31,1,50.14,1,0.12,64.51,242.26,844.83,1534.32,NA,"A","1","Afrotropical",7.01,100,0,0,"3",22,2,1,0,"0","0","0","0","0","1",1,0
NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.99,179005.68,22.22,17.12,19.67,102.43,95.58,99,5,49.69,8,0.09,132.37,217.17,1066.73,1506.97,1,"A","1","Indomalayan",7.2,100,0,0,"3",0,1,0,0,"0","0","0","0","0","1",0,0
1,"1",60,NA,0,NA,0.995,NA,NA,NA,100,0,0,0,0,0,1,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,"A","1","Afrotropical",11.185,100,0,0,"3",97,12,1,0,"0","0","0","0","0","1",1,0
NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"A","1","Afrotropical",6.6,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
NA,"0",NA,NA,0,NA,NA,0,"0","0",100,0,0,0,0,0,1,37.5,1787468.99,14.3,-2.97,5.66,29.85,-16.82,6.51,1,69.26,2,0.11,157.62,251.73,1304.57,1556.73,1,"A","1","Afrotropical",6.91,100,0,0,"3",0,2,0,0,"0","0","0","0","0","1",0,0
1,NA,NA,NA,NA,NA,0.995,NA,NA,NA,100,0,0,0,0,0,1,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,"A","1","Australasian, Indomalayan",7.4,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
NA,NA,NA,325,1367,1692,NA,NA,NA,NA,100,0,0,0,0,0,1,32.99,867.06,30.43,30.11,30.27,78.25,77.93,78.09,350,448.5,350,0.11,171,219,991.5,1280,1,"A","1","Indomalayan",5.61,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
NA,NA,NA,1400,1000,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"Indomalayan",NA,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
NA,"0",NA,NA,0,NA,NA,0,"0","0",NA,NA,NA,NA,NA,NA,NA,38.49,49895.04,-23.09,-26.95,-25.02,16.81,15.34,16.07,0,0.6,0,0.07,4.11,123.46,171.53,957.74,2,"A","1","Afrotropical",8.72,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
NA,"0",NA,NA,NA,NA,NA,1,"1","0",100,0,0,0,0,0,1,30.745,305747.47,45.52,33.42,39.47,145.82,130.86,138.34,56,323.22,73,0.01,125.1,83.36,743.5,799.35,NA,"A","1",NA,4.48,100,0,0,"3",2,4,0,1,"0","0","0","0","0","1",1,1
NA,"0",NA,1000,0,1000,NA,0,"0","0",100,0,0,0,0,0,1,40,6872.68,4.61,2.33,3.47,113.59,101.61,107.6,2,14.9,2,0.14,240.39,244.45,1680.05,1708.87,1,"A","1","Indomalayan",9.74,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
NA,"0",NA,500,0,500,NA,NA,NA,NA,100,0,0,0,0,0,1,39.5,8.89,-1.83,-1.86,-1.85,121.51,121.48,121.5,17,17,17,0.13,237,206,1795,1923,1,"A","1","Australasian",9.4,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
NA,"0",NA,1000,0,1000,1,0,"1","0",100,0,0,0,0,0,1,54.99,425021.1,28.64,6.44,17.54,102.57,72.71,87.64,6,295.17,39,0.08,129.82,232.52,917.79,1490.22,2,"A","1","Indomalayan",16.3,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
NA,"0",NA,NA,NA,NA,NA,1,"0","0",100,0,0,0,0,0,1,52,4472.42,5.66,2.66,4.16,117.28,102.06,109.67,4,29.71,4,0.23,224.26,240.35,1755.75,1828.66,1,"A","1","Indomalayan",20.66,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
NA,"0",NA,1200,0,1200,NA,1,"1","0",100,0,0,0,0,0,1,35.49,74408.21,6.5,1.89,4.19,117.63,100.97,109.3,3,81.16,4,0.16,220.26,246.65,1706.86,1824.23,1,"A","1","Indomalayan",7.5,100,0,0,"3",6,1,1,0,"0","0","0","0","0","1",1,0
NA,"1",78,2200,100,2300,1.71,0,"0","0",80,0,20,0,0,0,2,53.29,295020.71,21.5,11.17,16.34,-83.15,-106.52,-94.83,2,31.58,3,0.18,171.52,241.32,1396.07,1619.64,1,"A","1","Neotropical",22.22,80,20,0,"3",2,0,0,0,"0","0","0","0","0","1",1,0
NA,"0",NA,NA,0,NA,NA,0,"0","0",100,0,0,0,0,0,1,37,438945.12,8.88,-2.21,3.33,12.84,-7.07,2.88,1,57.15,1,0.12,139.41,258.5,1297.94,1577.02,1,"A","1","Afrotropical",7.5,100,0,0,"3",0,2,0,0,"0","0","0","0","0","1",0,0
1,"0",65,NA,NA,NA,3.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83334.5,19.95,17.6,18.77,-65.59,-74.47,-70.03,10,236.47,38,0.07,104.87,239.16,1406.39,1578.86,1,"A","1","Neotropical",12.33,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
1,"0",89,NA,NA,1600,2.985,0,"1","1",100,0,0,0,0,0,1,55.08,1863284.42,40.89,13.14,27.01,-73.97,-106.92,-90.45,0,66.85,4,0.09,106.12,214.29,1081.07,1413.94,1,"A","1","Nearctic, Neotropical",20,100,0,0,"3",72,1,0,1,"0","0","0","0","0","1",1,1
NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,0,0,0,1,40,211544.64,6.68,0.12,3.4,34.25,10.88,22.56,4,51.42,4,0.11,125.05,236.58,1246.73,1521.13,1,"A","1","Afrotropical",10.81,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
1,"0",NA,NA,NA,NA,3.12,0,"0","0",100,0,0,0,0,0,1,NA,1335371.21,42.93,25.75,34.34,-64.67,-99,-81.83,1,61.61,5,0.06,99.24,175.46,979.31,1109.08,1,"A","1","Nearctic",13,100,0,0,"3",41,2,0,1,"0","0","0","0","0","1",1,1
1,"1",NA,NA,NA,NA,0.995,0,"1","0",100,0,0,0,0,0,1,43.26,854748.87,41.22,30.3,35.76,-79.67,-93.03,-86.35,3,42.41,7,0.05,94.64,147.3,882.26,956.69,2,"A","1","Nearctic",10.045,100,0,0,"3",3,9,0,1,"0","0","0","0","0","1",1,1
NA,"1",NA,1500,0,1500,1,0,"1","0",100,0,0,0,0,0,1,35.09,5721855.45,27.86,-8.96,9.45,128.9,72.74,100.82,1,227.46,8,0.1,160.11,244.5,1136.93,1545.51,2,"A","1","Indomalayan",4.5,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
NA,"0",NA,NA,NA,NA,NA,0,"1","0",100,0,0,0,0,0,1,48.21,1462960.55,27.68,-8.84,9.41,128.34,75.35,101.85,4,341.1,17,0.1,189.39,229.46,1336.41,1537.69,1,"A","1",NA,15.26,100,0,0,"3",0,2,0,0,"0","0","0","0","0","1",0,0
NA,"0",NA,NA,NA,NA,NA,0,"1","0",100,0,0,0,0,0,1,48.21,105934.48,23.22,5.45,14.33,116.87,96.25,106.56,5,47.75,5,0.09,136.13,227.57,1135.24,1601.19,1,"A","1",NA,15.26,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
NA,"0",NA,1250,250,1500,2,0,"1","0",100,0,0,0,0,0,1,34.44,2366110.37,28.15,-8.84,9.65,126.6,77.07,101.83,1,159.85,7,0.1,167.16,230.97,1174.1,1528.34,2,"A","1","Indomalayan",9.35,100,0,0,"3",2,1,0,0,"0","0","0","0","0","1",1,0
NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,"0","0","0","0","0","1",0,0
1,"1",73.995,NA,NA,NA,1.5,0,"1","1",100,0,0,0,0,0,1,50.3,8742253.51,57.74,18.14,37.94,122,-9.49,56.25,0,150.61,1,0.04,59.65,99.39,557.37,844.59,4,"A","1",NA,18.2,100,0,0,"3",373,79,56,6,"0","0","0","0","0","1",1,1
NA,"1",NA,NA,NA,4000,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,606874.57,57.74,30.98,44.36,144.75,86.54,115.64,0,149,1,0.00124336398042902,69.27,16.48,530.05,563.52,2,"A","1","Palearctic",7.54,100,0,0,"3",0,4,1,0,"0","0","0","0","0","1",0,0
NA,"0",NA,1050,1450,2500,NA,NA,NA,NA,100,0,0,0,0,0,1,33.5,2092289.14,37.55,2.78,20.17,113.85,72.22,93.03,0,124.9,1,0.09,126.31,128.62,947.78,1221.97,1,"A","1","Indomalayan",7.56,100,0,0,"3",0,1,0,0,"0","0","0","0","0","1",0,0
NA,NA,NA,500,1000,1500,1.37,NA,NA,NA,100,0,0,0,0,0,1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A","1","Indomalayan",6.505,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
NA,"1",NA,1433,700,2133,NA,0,"1","0",100,0,0,0,0,0,1,41.99,644305.67,34.59,14.33,24.46,120.1,84.67,102.38,3,249.08,7,0.06,121.31,122.73,909.96,1043.44,NA,"A","1","Indomalayan",7.54,100,0,0,"3",29,13,2,1,"0","0","0","0","0","1",1,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0","0","0","0","0","1",0,0
1,"0",NA,NA,NA,NA,1,1,"0","0",100,0,0,0,0,0,1,35.99,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,"A","1","Australasian, Indomalayan",7.53,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
NA,NA,NA,2160,40,2200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"Indomalayan",NA,NA,NA,NA,NA,0,1,0,0,"0","0","0","0","0","1",0,0
NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1209.87,26.87,26.07,26.47,128.32,127.63,127.98,365,365,365,0.04,-999,-999,-999,-999,1,"A","1","Indomalayan",4.5,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,"0","0","0","0","0","1",0,0
NA,"1",NA,NA,NA,NA,NA,0,"1","0",100,0,0,0,0,0,1,49.99,436078.01,-26.5,-43.64,-35.07,153.63,141.2,147.42,0,32.38,1,0.04,69.83,136.54,677.9,1040.11,1,"A","1","Australasian",22.54,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
NA,"0",110,1310,40,1350,NA,NA,NA,NA,100,0,0,0,0,0,1,37.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"A","1","Afrotropical",7.81,100,0,0,"3",0,1,0,0,"0","0","0","0","0","1",0,0
NA,"0",110,800,800,1600,NA,NA,NA,NA,100,0,0,0,0,0,1,37.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"A","1","Afrotropical",7.81,100,0,0,"3",1,1,0,0,"0","0","0","0","0","1",1,0
1,"1",NA,NA,NA,1500,0.995,1,"1","0",100,0,0,0,0,0,1,40.5,1516450.59,18.65,-32.12,-6.73,169.9,-176.21,-3.15,0,118.73,0,0.12,206.96,228.09,1402.71,1661.07,2,"A","1","Australasian, Indomalayan",7.4,100,0,0,"3",7,3,0,0,"0","0","0","0","0","1",1,0
NA,"0",110,595,5,600,NA,NA,NA,NA,100,0,0,0,0,0,1,37.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"A","1","Afrotropical",7.81,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
NA,"0",115,1295,5,1300,1,NA,NA,NA,100,0,0,0,0,0,1,42.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"A","1","Afrotropical",7.38,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
1,"0",50,1920,0,1920,1,NA,NA,NA,100,0,0,0,0,0,1,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,"A","1","Palearctic",5,100,0,0,"3",8,3,0,0,"0","0","0","0","0","1",1,0
NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,29,11,3,"0","0","0","0","0","1",1,1
NA,"0",NA,NA,0,NA,NA,0,"0","0",100,0,0,0,0,0,1,36.5,4372078.1,-2.21,-29.5,-15.86,40.84,12.41,26.62,1,24.7,1,0.18,85.82,221.09,885.76,1468.47,1,"A","1","Afrotropical",10.11,100,0,0,"3",2,0,0,0,"0","0","0","0","0","1",1,0
NA,NA,NA,500,0,500,NA,0,"1","0",100,0,0,0,0,0,1,28.49,39838.82,5.86,3.26,4.56,117.65,101.91,109.78,3,35.99,3,0.2,244.12,240.47,1747.33,1840.31,1,"A","1","Indomalayan",3.68,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
NA,"0",NA,NA,0,NA,1,0,"1","0",100,0,0,0,0,0,1,30,12127805.94,9.09,-34.83,-12.87,42.3,-9.87,16.21,0,32.58,1,0.14,92.73,221.59,951.41,1469.17,2,"S","1","Afrotropical",6.66,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
NA,"0",NA,1300,0,1300,NA,0,"1","0",100,0,0,0,0,0,1,26.5,457426.59,18.74,1.26,10,119.26,96.92,108.09,3,114.13,5,0.13,221.88,249.83,1443.87,1773.76,2,"A","1","Indomalayan",6.91,100,0,0,"3",0,1,0,0,"0","0","0","0","0","1",0,0
1,"1",82.675,NA,NA,NA,2,0,"1","0",100,0,0,0,0,0,1,54.4,21759652.98,66.38,-41.16,12.6,-41.89,-159.79,-100.84,0,30.48,0,0.07,75.42,115.7,724.23,957.03,1,"A","1","Nearctic, Neotropical",26.03,100,0,0,"3",231,61,13,2,"0","0","0","0","0","1",1,1
1,"0",65,NA,NA,400,3.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11081.39,18.52,17.7,18.11,-76.18,-78.36,-77.27,96,222.21,96,0.04,172.66,240.33,-999,-999,1,"A","1","Neotropical",12.33,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.95,94.97,-25.08,-25.18,-25.13,-47.96,-48.06,-48.01,8,10,8,0.04,152,180,1237,1237,2,"A","1","Neotropical",14,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
1,"1",75,1860,0,1860,2.07,0,"1","0",100,0,0,0,0,0,1,47.5,17490735.54,34.84,-39.01,-2.08,-34.79,-119.36,-77.08,0,29.73,0,0.11,130.97,225.67,1175.84,1456.8,1,"A","1","Nearctic, Neotropical",12.2,100,0,0,"3",60,7,2,1,"0","0","0","0","0","1",1,1
NA,NA,70,NA,NA,NA,NA,0,"1","0",100,0,0,0,0,0,1,48.99,184920.31,9.36,-30.18,-10.41,-47.72,-78.83,-63.27,2,55.88,3,0.06,137.5,179.49,1182.22,1263.92,1,"A","1","Neotropical",17.41,100,0,0,"3",3,0,0,1,"0","0","0","0","0","1",1,1
1,"0",89,NA,NA,NA,2.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107157.22,23.19,19.82,21.51,-74.13,-84.95,-79.54,2,108.76,16,0.02,103.5,252.34,1271,1782.03,1,"A","1","Neotropical",20,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
1,"0",65,450,50,500,3.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107157.22,23.19,19.82,21.51,-74.13,-84.95,-79.54,2,108.76,16,0.02,103.5,252.34,1271,1782.03,NA,"A","1","Neotropical",12.33,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
NA,"0",97.5,1200,0,1200,NA,1,"1","0",100,0,0,0,0,0,1,39.48,313769.92,-12.48,-25.2,-18.84,50.48,43.22,46.85,2,26.33,3,0.19,130.33,223.89,1109.64,1615.19,4,"A","1","Afrotropical",5.56,100,0,0,"3",10,5,0,1,"0","0","0","0","0","1",1,1
NA,"1",NA,2800,0,2800,NA,1,"0","0",100,0,0,0,0,0,1,34.5,216194.08,0.84,-19.42,-9.28,148.08,116.71,132.4,0,32.77,0,0.08,217.06,230.17,1438.21,1699.29,3,"A","1","Australasian",4.41,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
NA,"0",NA,NA,0,NA,NA,0,"0","0",100,0,0,0,0,0,1,32.49,556498.4,-14.87,-30.97,-22.92,19.2,11.71,15.45,0,1.59,0,0.06,12.74,163.77,283.86,1164.03,2,"A","1","Afrotropical",5.37,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
NA,NA,NA,NA,NA,NA,NA,0,"1","0",100,0,0,0,0,0,1,35.49,36065.98,25.29,21.9,23.6,122,120.04,121.02,70,676.6,73,0.03,160.5,165.8,-999,-999,2,"A","1","Indomalayan",6.91,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
NA,"0",NA,1500,0,1500,NA,1,"0","0",100,0,0,0,0,0,1,32.99,80063.86,5.81,1.85,3.83,118.15,100.59,109.37,3,98.92,7,0.11,210.06,252.35,1687.92,1818.47,1,"A","1","Indomalayan",5.61,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
1,"1",62,NA,NA,3200,1,NA,NA,NA,100,0,0,0,0,0,1,NA,559891.05,31.07,18.14,24.6,-86.73,-109.76,-98.25,1,79.25,2,0.11,62.53,183.65,820.96,1367.87,2,"S","1","Neotropical",11.7,100,0,0,"3",0,5,0,0,"0","0","0","0","0","1",0,0
1,"1",NA,NA,NA,720,1,0,"0","0",100,0,0,0,0,0,1,43,1333256.65,40.66,24.94,32.8,-75.71,-95.31,-85.51,0,52.7,6,0.05,102.28,172.06,980.22,1083.72,2,"S","1","Nearctic",9.15,100,0,0,"3",3,8,1,0,"0","0","0","0","0","1",1,0
1,"1",57.5,NA,NA,NA,1,0,"1","0",100,0,0,0,0,0,1,43.4,4604871.5,53.26,16.67,34.97,-79.16,-125.09,-102.12,0,29.42,0,0.09,39.48,110.48,456.28,976.59,3,"S","1","Nearctic",10.3,100,0,0,"3",15,10,0,1,"0","0","0","0","0","1",1,1
1,"1",47.7,NA,NA,NA,1.21,0,"1","1",100,0,0,0,0,0,1,35.295,14824937.25,63.01,26.73,44.87,145.82,-10.47,67.67,0,71.14,0,0.00964966301180394,46.1,21.71,426.22,515.06,NA,"A","1",NA,7.902,100,0,0,"3",361,91,36,5,"0","0","0","0","0","1",1,1
NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Afrotropical",7.5,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
NA,NA,NA,75,150,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Neotropical",NA,NA,NA,NA,NA,0,0,0,0,"0","0","0","0","0","1",0,0
NA,"1",NA,2000,0,2000,NA,NA,NA,NA,100,0,0,0,0,0,1,NA,698622.69,30.74,6.22,18.48,103.02,75.96,89.49,1,327.61,2,0.08,138.6,159.42,950.08,1250,1,"A","1","Indomalayan",10.23,100,0,0,"3",0,0,0,0,"0","0","0","0","0","1",0,0
