Species_Name,tiplabel,gen,fam,ord,clade,higher,MSW3_sciName_matched,genes,extinct.,samp,PC,Order,Family,BM,BR,Diet,WA,LS,AspectRatio,Synurbic,UrbanStatus
Rhinolophus_francisi,Rhinolophus_francisi_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,NA,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_fumigatus,Rhinolophus_fumigatus_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_fumigatus,1,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_guineensis,Rhinolophus_guineensis_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_guineensis,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_hildebrandtii,Rhinolophus_hildebrandtii_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_hildebrandtii,2,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_hilli,Rhinolophus_hilli_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_hilli,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_hillorum,Rhinolophus_hillorum_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_hillorum,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_hipposideros,Rhinolophus_hipposideros_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_hipposideros,11,0,sampled,PC19_Yinpterochiroptera,Chiroptera,Rhinolophidae,4.709231,0.195,0,33.2,1,5.7,1,visitor
Rhinolophus_huananus,Rhinolophus_huananus_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,NA,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_inops,Rhinolophus_inops_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_inops,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_kahuzi,Rhinolophus_kahuzi_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,NA,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_keyensis,Rhinolophus_keyensis_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_keyensis,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_landeri,Rhinolophus_landeri_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_landeri,1,0,sampled,PC19_Yinpterochiroptera,Chiroptera,Rhinolophidae,8.86,0.277,0,60.41,1,6.1,0,neither
Rhinolophus_lepidus,Rhinolophus_lepidus_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_lepidus,2,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_luctoides,Rhinolophus_luctoides_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,NA,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_luctus,Rhinolophus_luctus_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_luctus,12,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_mabuensis,Rhinolophus_mabuensis_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,NA,1,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_maclaudi,Rhinolophus_maclaudi_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_maclaudi,1,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_macrotis,Rhinolophus_macrotis_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_macrotis,6,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_madurensis,Rhinolophus_madurensis_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_madurensis,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_maendeleo,Rhinolophus_maendeleo_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_maendeleo,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_malayanus,Rhinolophus_malayanus_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_malayanus,1,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_marshalli,Rhinolophus_marshalli_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_marshalli,2,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_megaphyllus,Rhinolophus_megaphyllus_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_megaphyllus,3,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_mehelyi,Rhinolophus_mehelyi_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_mehelyi,3,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_mitratus,Rhinolophus_mitratus_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_mitratus,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_montanus,Rhinolophus_montanus_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_montanus,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_mossambicus,Rhinolophus_mossambicus_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,NA,1,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_nereis,Rhinolophus_nereis_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_nereis,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_osgoodi,Rhinolophus_osgoodi_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_osgoodi,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_paradoxolophus,Rhinolophus_paradoxolophus_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_paradoxolophus,1,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_pearsonii,Rhinolophus_pearsonii_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_pearsonii,11,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_philippinensis,Rhinolophus_philippinensis_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_philippinensis,4,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_pusillus,Rhinolophus_pusillus_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_pusillus,13,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_rex,Rhinolophus_rex_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_rex,3,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_robinsoni,Rhinolophus_robinsoni_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_robinsoni,1,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_rouxii,Rhinolophus_rouxii_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_rouxii,4,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_rufus,Rhinolophus_rufus_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_rufus,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_ruwenzorii,Rhinolophus_ruwenzorii_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_ruwenzorii,1,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_sakejiensis,Rhinolophus_sakejiensis_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_sakejiensis,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_schnitzleri,Rhinolophus_schnitzleri_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,NA,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_sedulus,Rhinolophus_sedulus_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_sedulus,2,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_shameli,Rhinolophus_shameli_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_shameli,11,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_shortridgei,Rhinolophus_shortridgei_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_shortridgei,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_siamensis,Rhinolophus_siamensis_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_siamensis,1,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_silvestris,Rhinolophus_silvestris_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_silvestris,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_simulator,Rhinolophus_simulator_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_simulator,1,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_sinicus,Rhinolophus_sinicus_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_sinicus,14,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_smithersi,Rhinolophus_smithersi_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,NA,1,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_stheno,Rhinolophus_stheno_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_stheno,3,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_subbadius,Rhinolophus_subbadius_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_subbadius,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_subrufus,Rhinolophus_subrufus_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_subrufus,1,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_swinnyi,Rhinolophus_swinnyi_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_swinnyi,1,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_thailandensis,Rhinolophus_thailandensis_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,NA,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_thomasi,Rhinolophus_thomasi_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_thomasi,2,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_trifoliatus,Rhinolophus_trifoliatus_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_trifoliatus,10,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_virgo,Rhinolophus_virgo_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_virgo,2,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_willardi,Rhinolophus_willardi_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,NA,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_xinanzhongguoensis,Rhinolophus_xinanzhongguoensis_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,NA,2,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_yunanensis,Rhinolophus_yunanensis_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_yunanensis,1,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus_ziama,Rhinolophus_ziama_RHINOLOPHIDAE_CHIROPTERA,Rhinolophus,RHINOLOPHIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinolophus_ziama,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinonicteris_aurantia,Rhinonicteris_aurantia_HIPPOSIDERIDAE_CHIROPTERA,Rhinonicteris,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinonicteris_aurantia,10,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinophylla_alethina,Rhinophylla_alethina_PHYLLOSTOMIDAE_CHIROPTERA,Rhinophylla,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Rhinophylla_alethina,2,0,sampled,PC16_PhyllostomidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinophylla_fischerae,Rhinophylla_fischerae_PHYLLOSTOMIDAE_CHIROPTERA,Rhinophylla,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Rhinophylla_fischerae,5,0,sampled,PC16_PhyllostomidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinophylla_pumilio,Rhinophylla_pumilio_PHYLLOSTOMIDAE_CHIROPTERA,Rhinophylla,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Rhinophylla_pumilio,8,0,sampled,PC16_PhyllostomidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinopoma_hadramauticum,Rhinopoma_hadramauticum_RHINOPOMATIDAE_CHIROPTERA,Rhinopoma,RHINOPOMATIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,NA,1,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinopoma_hardwickii,Rhinopoma_hardwickii_RHINOPOMATIDAE_CHIROPTERA,Rhinopoma,RHINOPOMATIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinopoma_hardwickii,24,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinopoma_macinnesi,Rhinopoma_macinnesi_RHINOPOMATIDAE_CHIROPTERA,Rhinopoma,RHINOPOMATIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinopoma_macinnesi,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinopoma_microphyllum,Rhinopoma_microphyllum_RHINOPOMATIDAE_CHIROPTERA,Rhinopoma,RHINOPOMATIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinopoma_microphyllum,6,0,sampled,PC19_Yinpterochiroptera,Chiroptera,Rhinopomatidae,27.86875,0.387,0,31.3,1,8,0,neither
Rhinopoma_muscatellum,Rhinopoma_muscatellum_RHINOPOMATIDAE_CHIROPTERA,Rhinopoma,RHINOPOMATIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rhinopoma_muscatellum,1,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhogeessa_aeneus,Rhogeessa_aeneus_VESPERTILIONIDAE_CHIROPTERA,Rhogeessa,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Rhogeessa_aeneus,5,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhogeessa_alleni,Rhogeessa_alleni_VESPERTILIONIDAE_CHIROPTERA,Rhogeessa,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Rhogeessa_alleni,2,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhogeessa_bickhami,Rhogeessa_bickhami_VESPERTILIONIDAE_CHIROPTERA,Rhogeessa,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,NA,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhogeessa_genowaysi,Rhogeessa_genowaysi_VESPERTILIONIDAE_CHIROPTERA,Rhogeessa,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Rhogeessa_genowaysi,1,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhogeessa_gracilis,Rhogeessa_gracilis_VESPERTILIONIDAE_CHIROPTERA,Rhogeessa,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Rhogeessa_gracilis,2,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhogeessa_hussoni,Rhogeessa_hussoni_VESPERTILIONIDAE_CHIROPTERA,Rhogeessa,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Rhogeessa_hussoni,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhogeessa_io,Rhogeessa_io_VESPERTILIONIDAE_CHIROPTERA,Rhogeessa,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Rhogeessa_io,2,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhogeessa_menchuae,Rhogeessa_menchuae_VESPERTILIONIDAE_CHIROPTERA,Rhogeessa,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,NA,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhogeessa_minutilla,Rhogeessa_minutilla_VESPERTILIONIDAE_CHIROPTERA,Rhogeessa,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Rhogeessa_minutilla,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhogeessa_mira,Rhogeessa_mira_VESPERTILIONIDAE_CHIROPTERA,Rhogeessa,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Rhogeessa_mira,3,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhogeessa_parvula,Rhogeessa_parvula_VESPERTILIONIDAE_CHIROPTERA,Rhogeessa,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Rhogeessa_parvula,3,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhogeessa_tumida,Rhogeessa_tumida_VESPERTILIONIDAE_CHIROPTERA,Rhogeessa,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Rhogeessa_tumida,20,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhynchonycteris_naso,Rhynchonycteris_naso_EMBALLONURIDAE_CHIROPTERA,Rhynchonycteris,EMBALLONURIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Rhynchonycteris_naso,16,0,sampled,PC18_EmballonuridRelated,Chiroptera,Emballonuridae,3.831111,0.114,0,70.86,1,6.5,0,neither
Rousettus_aegyptiacus,Rousettus_aegyptiacus_PTEROPODIDAE_CHIROPTERA,Rousettus,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rousettus_aegyptiacus,7,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rousettus_amplexicaudatus,Rousettus_amplexicaudatus_PTEROPODIDAE_CHIROPTERA,Rousettus,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rousettus_amplexicaudatus,8,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rousettus_bidens,Rousettus_bidens_PTEROPODIDAE_CHIROPTERA,Rousettus,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Rousettus_bidens,5,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
